cluster	model	profile_type	orthogroup	signif_level	signif_fdr	coefficient	pval	species	locus_tag	Length	egg_Description	KO	KO_definition	deepsig_feature	deepsig_start	deepsig_end
cluster_27	speciation	speciation	OG0000079	Yes	No	0.0829062617581106	0.033183273526961	Ixodes-scapularis	Ixodes-scapularis_tr|B7PY54|B7PY54-IXOSC	110	DNA binding	K22594;K07494	pogo transposable element with ZNF domain;putative transposase	Chain	1	110
cluster_27	speciation	speciation	OG0000079	Yes	No	0.0829062617581106	0.033183273526961	Ixodes-scapularis	Ixodes-scapularis_tr|B7Q2Z4|B7Q2Z4-IXOSC	219	Pogo transposable element with KRAB domain	K22594	pogo transposable element with ZNF domain	Chain	1	219
cluster_27	speciation	speciation	OG0000079	Yes	No	0.0829062617581106	0.033183273526961	Ixodes-scapularis	Ixodes-scapularis_tr|B7Q3H6|B7Q3H6-IXOSC	124	pogo transposable element with KRAB domain	K22594;K07494	pogo transposable element with ZNF domain;putative transposase	Chain	1	124
cluster_27	speciation	speciation	OG0000079	Yes	No	0.0829062617581106	0.033183273526961	Ixodes-scapularis	Ixodes-scapularis_tr|B7Q8L0|B7Q8L0-IXOSC	161	Pogo transposable element with KRAB domain	K22594	pogo transposable element with ZNF domain	Chain	1	161
cluster_27	speciation	speciation	OG0000079	Yes	No	0.0829062617581106	0.033183273526961	Ixodes-scapularis	Ixodes-scapularis_tr|B7Q9Y4|B7Q9Y4-IXOSC	180	pogo transposable element with KRAB domain	K22594;K07494;K01152;K09589	pogo transposable element with ZNF domain;putative transposase;isftu1 transposase;steroid 3-oxidase [EC:1.14.-.-]	Chain	1	180
cluster_27	speciation	speciation	OG0000079	Yes	No	0.0829062617581106	0.033183273526961	Ixodes-scapularis	Ixodes-scapularis_tr|B7QAS1|B7QAS1-IXOSC	196	DNA binding	K11496;K24969;K07483	centromere protein B;GntR family transcriptional regulator, nutrient-sensing system regulator;transposase	Chain	1	196
cluster_27	speciation	speciation	OG0000079	Yes	No	0.0829062617581106	0.033183273526961	Ixodes-scapularis	Ixodes-scapularis_tr|B7QB29|B7QB29-IXOSC	219	NA	K11496	centromere protein B	Chain	1	219
cluster_27	speciation	speciation	OG0000079	Yes	No	0.0829062617581106	0.033183273526961	Ixodes-scapularis	Ixodes-scapularis_tr|B7QDM8|B7QDM8-IXOSC	301	Brinker DNA-binding domain	K22594;K11496	pogo transposable element with ZNF domain;centromere protein B	Chain	1	301
cluster_27	speciation	speciation	OG0000079	Yes	No	0.0829062617581106	0.033183273526961	Ixodes-scapularis	Ixodes-scapularis_tr|B7QDU4|B7QDU4-IXOSC	143	Pogo transposable element with KRAB domain	K22594	pogo transposable element with ZNF domain	Chain	1	143
cluster_27	speciation	speciation	OG0000079	Yes	No	0.0829062617581106	0.033183273526961	Ixodes-scapularis	Ixodes-scapularis_tr|B7QFS9|B7QFS9-IXOSC	123	Pogo transposable element with KRAB domain	K22594	pogo transposable element with ZNF domain	Chain	1	123
cluster_27	speciation	speciation	OG0000079	Yes	No	0.0829062617581106	0.033183273526961	Ixodes-scapularis	Ixodes-scapularis_tr|B7QGB6|B7QGB6-IXOSC	145	DNA binding	NA	NA	Chain	1	145
cluster_27	speciation	speciation	OG0000079	Yes	No	0.0829062617581106	0.033183273526961	Ixodes-scapularis	Ixodes-scapularis_tr|B7QIF3|B7QIF3-IXOSC	268	pogo transposable element with KRAB domain	K22594;K07483;K08479	pogo transposable element with ZNF domain;transposase;two-component system, OmpR family, clock-associated histidine kinase SasA [EC:2.7.13.3]	Chain	1	268
cluster_27	speciation	speciation	OG0000079	Yes	No	0.0829062617581106	0.033183273526961	Ixodes-scapularis	Ixodes-scapularis_tr|B7QJL7|B7QJL7-IXOSC	110	DNA binding	K07483	transposase	Chain	1	110
cluster_27	speciation	speciation	OG0000079	Yes	No	0.0829062617581106	0.033183273526961	Ixodes-scapularis	Ixodes-scapularis_tr|B7QJL8|B7QJL8-IXOSC	176	pogo transposable element with KRAB domain	K22594;K11496	pogo transposable element with ZNF domain;centromere protein B	Chain	1	176
cluster_27	speciation	speciation	OG0000079	Yes	No	0.0829062617581106	0.033183273526961	Ixodes-scapularis	Ixodes-scapularis_tr|B7QK56|B7QK56-IXOSC	115	pogo transposable element with KRAB domain	K22594	pogo transposable element with ZNF domain	Chain	1	115
cluster_27	speciation	speciation	OG0000079	Yes	No	0.0829062617581106	0.033183273526961	Leptotrombidium-deliense	Leptotrombidium-deliense_tr|A0A443RWP6|A0A443RWP6-9ACAR	160	pogo transposable element with KRAB domain	K22594	pogo transposable element with ZNF domain	Chain	1	160
cluster_27	speciation	speciation	OG0000079	Yes	No	0.0829062617581106	0.033183273526961	Leptotrombidium-deliense	Leptotrombidium-deliense_tr|A0A443RYT1|A0A443RYT1-9ACAR	352	Pogo transposable element with KRAB domain	K22594;K11496;K05090;K05130	pogo transposable element with ZNF domain;centromere protein B;macrophage colony-stimulating factor 1 receptor [EC:2.7.10.1];interferon receptor 1	Chain	1	352
cluster_27	speciation	speciation	OG0000079	Yes	No	0.0829062617581106	0.033183273526961	Leptotrombidium-deliense	Leptotrombidium-deliense_tr|A0A443RZ38|A0A443RZ38-9ACAR	327	DNA binding	K11496;K07483;K05090;K11087;K07499	centromere protein B;transposase;macrophage colony-stimulating factor 1 receptor [EC:2.7.10.1];small nuclear ribonucleoprotein D1;putative transposase	Chain	1	327
cluster_27	speciation	speciation	OG0000079	Yes	No	0.0829062617581106	0.033183273526961	Leptotrombidium-deliense	Leptotrombidium-deliense_tr|A0A443RZA6|A0A443RZA6-9ACAR	225	DDE superfamily endonuclease	K11496;K07483;K22594;K21405;K22302	centromere protein B;transposase;pogo transposable element with ZNF domain;sigma-54 dependent transcriptional regulator, acetoin dehydrogenase operon transcriptional activator AcoR;transcriptional repressor of cell division inhibition gene dicB	Chain	1	225
cluster_27	speciation	speciation	OG0000079	Yes	No	0.0829062617581106	0.033183273526961	Leptotrombidium-deliense	Leptotrombidium-deliense_tr|A0A443S7Z8|A0A443S7Z8-9ACAR	556	Pogo transposable element with KRAB domain	K22594;K11496;K07483;K05090;K07713	pogo transposable element with ZNF domain;centromere protein B;transposase;macrophage colony-stimulating factor 1 receptor [EC:2.7.10.1];two-component system, NtrC family, response regulator HydG	Chain	1	556
cluster_27	speciation	speciation	OG0000079	Yes	No	0.0829062617581106	0.033183273526961	Leptotrombidium-deliense	Leptotrombidium-deliense_tr|A0A443S9B1|A0A443S9B1-9ACAR	252	DNA binding	K11496;K05090;K22594;K07483;K07713	centromere protein B;macrophage colony-stimulating factor 1 receptor [EC:2.7.10.1];pogo transposable element with ZNF domain;transposase;two-component system, NtrC family, response regulator HydG	Chain	1	252
cluster_27	speciation	speciation	OG0000079	Yes	No	0.0829062617581106	0.033183273526961	Leptotrombidium-deliense	Leptotrombidium-deliense_tr|A0A443S9S4|A0A443S9S4-9ACAR	181	pogo transposable element with KRAB domain	K22594;K11868	pogo transposable element with ZNF domain;indoleacetaldoxime dehydratase [EC:4.8.1.3]	Chain	1	181
cluster_27	speciation	speciation	OG0000079	Yes	No	0.0829062617581106	0.033183273526961	Nymphon-gracile	Nymphon-gracile_GCID01016570.1.p1	135	pogo transposable element with KRAB domain	NA	NA	Chain	1	135
cluster_27	speciation	speciation	OG0000079	Yes	No	0.0829062617581106	0.033183273526961	Nymphon-gracile	Nymphon-gracile_GCID01035976.1.p1	317	Pogo transposable element with KRAB domain	K22594	pogo transposable element with ZNF domain	Chain	1	317
cluster_27	speciation	speciation	OG0000079	Yes	No	0.0829062617581106	0.033183273526961	Ornithodoros-erraticus	Ornithodoros-erraticus_GFWV01002845.1.p1	171	pogo transposable element with KRAB domain	K22594	pogo transposable element with ZNF domain	Chain	1	171
cluster_27	speciation	speciation	OG0000079	Yes	No	0.0829062617581106	0.033183273526961	Ornithodoros-erraticus	Ornithodoros-erraticus_GFWV01007475.1.p1	133	Brinker DNA-binding domain	NA	NA	Chain	1	133
cluster_27	speciation	speciation	OG0000079	Yes	No	0.0829062617581106	0.033183273526961	Ornithodoros-erraticus	Ornithodoros-erraticus_GFWV01007880.1.p1	185	pogo transposable element with KRAB domain	K22594	pogo transposable element with ZNF domain	Chain	1	185
cluster_27	speciation	speciation	OG0000079	Yes	No	0.0829062617581106	0.033183273526961	Ornithodoros-erraticus	Ornithodoros-erraticus_GFWV01008116.1.p1	102	pogo transposable element with KRAB domain	NA	NA	Chain	1	102
cluster_27	speciation	speciation	OG0000079	Yes	No	0.0829062617581106	0.033183273526961	Ornithodoros-erraticus	Ornithodoros-erraticus_GFWV01011032.1.p1	119	Pogo transposable element with KRAB domain	K22594	pogo transposable element with ZNF domain	Chain	1	119
cluster_27	speciation	speciation	OG0000079	Yes	No	0.0829062617581106	0.033183273526961	Ornithodoros-erraticus	Ornithodoros-erraticus_GFWV01016177.1.p2	99	pogo transposable element with KRAB domain	NA	NA	Chain	1	99
cluster_27	speciation	speciation	OG0000079	Yes	No	0.0829062617581106	0.033183273526961	Ornithodoros-erraticus	Ornithodoros-erraticus_GFWV01017792.1.p2	106	NA	NA	NA	Chain	1	106
cluster_27	speciation	speciation	OG0000079	Yes	No	0.0829062617581106	0.033183273526961	Ornithodoros-erraticus	Ornithodoros-erraticus_GFWV01021585.1.p1	131	Pogo transposable element with KRAB domain	K22594;K11496	pogo transposable element with ZNF domain;centromere protein B	Chain	1	131
cluster_27	speciation	speciation	OG0000079	Yes	No	0.0829062617581106	0.033183273526961	Ornithodoros-erraticus	Ornithodoros-erraticus_GFWV01022268.1.p1	299	DNA binding	K22594;K11496	pogo transposable element with ZNF domain;centromere protein B	Chain	1	299
cluster_27	speciation	speciation	OG0000079	Yes	No	0.0829062617581106	0.033183273526961	Ornithodoros-erraticus	Ornithodoros-erraticus_GIXX02000398.1.p1	193	pogo transposable element with KRAB domain	K22594	pogo transposable element with ZNF domain	Chain	1	193
cluster_27	speciation	speciation	OG0000079	Yes	No	0.0829062617581106	0.033183273526961	Ornithodoros-erraticus	Ornithodoros-erraticus_GIXX02005613.1.p1	181	DNA binding	K22594	pogo transposable element with ZNF domain	Chain	1	181
cluster_27	speciation	speciation	OG0000079	Yes	No	0.0829062617581106	0.033183273526961	Ornithodoros-erraticus	Ornithodoros-erraticus_GIXX02007542.1.p2	NA	NA	NA	NA	NA	NA	NA
cluster_27	speciation	speciation	OG0000079	Yes	No	0.0829062617581106	0.033183273526961	Ornithodoros-erraticus	Ornithodoros-erraticus_GIXX02012947.1.p2	NA	NA	NA	NA	NA	NA	NA
cluster_27	speciation	speciation	OG0000079	Yes	No	0.0829062617581106	0.033183273526961	Ornithodoros-moubata	Ornithodoros-moubata_GIXP02006170.1.p1	153	pogo transposable element with KRAB domain	K22594	pogo transposable element with ZNF domain	Chain	1	153
cluster_27	speciation	speciation	OG0000079	Yes	No	0.0829062617581106	0.033183273526961	Ornithodoros-moubata	Ornithodoros-moubata_GIXP02006796.1.p2	130	pogo transposable element with KRAB domain	NA	NA	Chain	1	130
cluster_27	speciation	speciation	OG0000079	Yes	No	0.0829062617581106	0.033183273526961	Ornithodoros-moubata	Ornithodoros-moubata_GIXP02013864.1.p1	151	Brinker DNA-binding domain	K22594	pogo transposable element with ZNF domain	Chain	1	151
cluster_27	speciation	speciation	OG0000079	Yes	No	0.0829062617581106	0.033183273526961	Ornithodoros-moubata	Ornithodoros-moubata_GIXP02022460.1.p1	150	Brinker DNA-binding domain	K22594	pogo transposable element with ZNF domain	Chain	1	150
cluster_27	speciation	speciation	OG0000079	Yes	No	0.0829062617581106	0.033183273526961	Ornithodoros-moubata	Ornithodoros-moubata_GIXP02035545.1.p1	105	pogo transposable element with KRAB domain	K22594;K11496	pogo transposable element with ZNF domain;centromere protein B	Chain	1	105
cluster_27	speciation	speciation	OG0000079	Yes	No	0.0829062617581106	0.033183273526961	Ornithodoros-moubata	Ornithodoros-moubata_GIXP02041510.1.p1	114	NA	K11496;K22594	centromere protein B;pogo transposable element with ZNF domain	Chain	1	114
cluster_27	speciation	speciation	OG0000079	Yes	No	0.0829062617581106	0.033183273526961	Ornithodoros-moubata	Ornithodoros-moubata_GIXP02041599.1.p1	100	NA	NA	NA	Chain	1	100
cluster_27	speciation	speciation	OG0000079	Yes	No	0.0829062617581106	0.033183273526961	Ornithodoros-moubata	Ornithodoros-moubata_GIXP02041821.1.p1	108	NA	NA	NA	Chain	1	108
cluster_27	speciation	speciation	OG0000079	Yes	No	0.0829062617581106	0.033183273526961	Ornithodoros-moubata	Ornithodoros-moubata_GIXP02042878.1.p2	157	pogo transposable element with KRAB domain	K22594	pogo transposable element with ZNF domain	Chain	1	157
cluster_27	speciation	speciation	OG0000079	Yes	No	0.0829062617581106	0.033183273526961	Ornithodoros-turicata	Ornithodoros-turicata_GDIC01013573.1.p1	217	DDE superfamily endonuclease	K22594	pogo transposable element with ZNF domain	Chain	1	217
cluster_27	speciation	speciation	OG0000079	Yes	No	0.0829062617581106	0.033183273526961	Ornithodoros-turicata	Ornithodoros-turicata_GDIC01023543.1.p1	121	pogo transposable element with KRAB domain	K22594;K11496	pogo transposable element with ZNF domain;centromere protein B	Chain	1	121
cluster_27	speciation	speciation	OG0000079	Yes	No	0.0829062617581106	0.033183273526961	Ornithodoros-turicata	Ornithodoros-turicata_GDIC01026731.1.p2	122	pogo transposable element with KRAB domain	K22594	pogo transposable element with ZNF domain	Chain	1	122
cluster_27	speciation	speciation	OG0000079	Yes	No	0.0829062617581106	0.033183273526961	Ornithodoros-turicata	Ornithodoros-turicata_GDIC01028740.1.p1	445	Brinker DNA-binding domain	K22594;K11496;K05090;K02781	pogo transposable element with ZNF domain;centromere protein B;macrophage colony-stimulating factor 1 receptor [EC:2.7.10.1];glucitol/sorbitol PTS system EIIA component [EC:2.7.1.198]	Chain	1	445
cluster_27	speciation	speciation	OG0000079	Yes	No	0.0829062617581106	0.033183273526961	Ornithodoros-turicata	Ornithodoros-turicata_GDIC01030413.1.p1	291	pogo transposable element with KRAB domain	K22594;K11496;K17048	pogo transposable element with ZNF domain;centromere protein B;ethylbenzene hydroxylase subunit beta	Chain	1	291
cluster_27	speciation	speciation	OG0000079	Yes	No	0.0829062617581106	0.033183273526961	Ornithodoros-turicata	Ornithodoros-turicata_GDIC01032546.1.p1	111	Brinker DNA-binding domain	NA	NA	Chain	1	111
cluster_27	speciation	speciation	OG0000079	Yes	No	0.0829062617581106	0.033183273526961	Ornithodoros-turicata	Ornithodoros-turicata_GDIC01032892.1.p1	177	pogo transposable element with KRAB domain	K22594;K01152	pogo transposable element with ZNF domain;isftu1 transposase	Chain	1	177
cluster_27	speciation	speciation	OG0000079	Yes	No	0.0829062617581106	0.033183273526961	Ornithodoros-turicata	Ornithodoros-turicata_GDIC01035338.1.p1	99	DNA binding	K11496;K13061	centromere protein B;acyl homoserine lactone synthase [EC:2.3.1.184]	Chain	1	99
cluster_27	speciation	speciation	OG0000079	Yes	No	0.0829062617581106	0.033183273526961	Ornithodoros-turicata	Ornithodoros-turicata_GDIC01043569.1.p1	127	pogo transposable element with KRAB domain	K22594	pogo transposable element with ZNF domain	Chain	1	127
cluster_27	speciation	speciation	OG0000079	Yes	No	0.0829062617581106	0.033183273526961	Ornithodoros-turicata	Ornithodoros-turicata_GDIC01043728.1.p1	151	pogo transposable element with KRAB domain	K22594	pogo transposable element with ZNF domain	Chain	1	151
cluster_27	speciation	speciation	OG0000079	Yes	No	0.0829062617581106	0.033183273526961	Ornithodoros-turicata	Ornithodoros-turicata_GDIC01044865.1.p1	101	Pogo transposable element with KRAB domain	NA	NA	Chain	1	101
cluster_27	speciation	speciation	OG0000079	Yes	No	0.0829062617581106	0.033183273526961	Ornithodoros-turicata	Ornithodoros-turicata_GDIC01045946.1.p1	138	pogo transposable element with KRAB domain	K22594	pogo transposable element with ZNF domain	Chain	1	138
cluster_27	speciation	speciation	OG0000079	Yes	No	0.0829062617581106	0.033183273526961	Ornithodoros-turicata	Ornithodoros-turicata_GDIC01048815.1.p1	192	DNA binding	K22594	pogo transposable element with ZNF domain	Chain	1	192
cluster_27	speciation	speciation	OG0000079	Yes	No	0.0829062617581106	0.033183273526961	Ornithodoros-turicata	Ornithodoros-turicata_GDIC01049899.1.p1	133	pogo transposable element with KRAB domain	K11496;K22594	centromere protein B;pogo transposable element with ZNF domain	Chain	1	133
cluster_27	speciation	speciation	OG0000079	Yes	No	0.0829062617581106	0.033183273526961	Ornithodoros-turicata	Ornithodoros-turicata_GDIC01052269.1.p2	131	pogo transposable element with KRAB domain	K22594;K11496	pogo transposable element with ZNF domain;centromere protein B	Chain	1	131
cluster_27	speciation	speciation	OG0000079	Yes	No	0.0829062617581106	0.033183273526961	Ornithodoros-turicata	Ornithodoros-turicata_GDIC01055572.1.p1	111	NA	NA	NA	Chain	1	111
cluster_27	speciation	speciation	OG0000079	Yes	No	0.0829062617581106	0.033183273526961	Ornithodoros-turicata	Ornithodoros-turicata_GDIC01058156.1.p1	113	Pogo transposable element with KRAB domain	NA	NA	Chain	1	113
cluster_27	speciation	speciation	OG0000079	Yes	No	0.0829062617581106	0.033183273526961	Ornithodoros-turicata	Ornithodoros-turicata_GDIC01058740.1.p1	175	NA	NA	NA	Chain	1	175
cluster_27	speciation	speciation	OG0000079	Yes	No	0.0829062617581106	0.033183273526961	Ornithodoros-turicata	Ornithodoros-turicata_GDIC01060043.1.p2	112	NA	NA	NA	Chain	1	112
cluster_27	speciation	speciation	OG0000079	Yes	No	0.0829062617581106	0.033183273526961	Ornithodoros-turicata	Ornithodoros-turicata_GDIC01066187.1.p1	154	pogo transposable element with KRAB domain	K22594;K11496	pogo transposable element with ZNF domain;centromere protein B	Chain	1	154
cluster_27	speciation	speciation	OG0000079	Yes	No	0.0829062617581106	0.033183273526961	Ornithodoros-turicata	Ornithodoros-turicata_GDIE01003777.1.p1	108	NA	K11496	centromere protein B	Chain	1	108
cluster_27	speciation	speciation	OG0000079	Yes	No	0.0829062617581106	0.033183273526961	Ornithodoros-turicata	Ornithodoros-turicata_GDIE01004971.1.p1	184	pogo transposable element with KRAB domain	K22594;K23695	pogo transposable element with ZNF domain;growth factor receptor-bound protein 7	Chain	1	184
cluster_27	speciation	speciation	OG0000079	Yes	No	0.0829062617581106	0.033183273526961	Ornithodoros-turicata	Ornithodoros-turicata_GDIE01005021.1.p1	119	pogo transposable element with KRAB domain	K22594	pogo transposable element with ZNF domain	Chain	1	119
cluster_27	speciation	speciation	OG0000079	Yes	No	0.0829062617581106	0.033183273526961	Ornithodoros-turicata	Ornithodoros-turicata_GDIE01023164.1.p1	375	Pogo transposable element with KRAB domain	K22594;K11496	pogo transposable element with ZNF domain;centromere protein B	Chain	1	375
cluster_27	speciation	speciation	OG0000079	Yes	No	0.0829062617581106	0.033183273526961	Ornithodoros-turicata	Ornithodoros-turicata_GDIE01037209.1.p2	88	NA	NA	NA	Chain	1	88
cluster_27	speciation	speciation	OG0000079	Yes	No	0.0829062617581106	0.033183273526961	Ornithodoros-turicata	Ornithodoros-turicata_GDIE01037637.1.p2	104	pogo transposable element with KRAB domain	K24548	Respirovirus fusion glycoprotein F0	Chain	1	104
cluster_27	speciation	speciation	OG0000079	Yes	No	0.0829062617581106	0.033183273526961	Ornithodoros-turicata	Ornithodoros-turicata_GDIE01040565.1.p2	142	pogo transposable element with KRAB domain	K22594;K11496	pogo transposable element with ZNF domain;centromere protein B	Chain	1	142
cluster_27	speciation	speciation	OG0000079	Yes	No	0.0829062617581106	0.033183273526961	Ornithodoros-turicata	Ornithodoros-turicata_GDIE01041243.1.p1	193	Brinker DNA-binding domain	K22594	pogo transposable element with ZNF domain	Chain	1	193
cluster_27	speciation	speciation	OG0000079	Yes	No	0.0829062617581106	0.033183273526961	Ornithodoros-turicata	Ornithodoros-turicata_GDIE01048797.1.p1	117	pogo transposable element with KRAB domain	K22594;K11496	pogo transposable element with ZNF domain;centromere protein B	Chain	1	117
cluster_27	speciation	speciation	OG0000079	Yes	No	0.0829062617581106	0.033183273526961	Ornithodoros-turicata	Ornithodoros-turicata_GDIE01068334.1.p1	104	NA	K10395	kinesin family member 4	Chain	1	104
cluster_27	speciation	speciation	OG0000079	Yes	No	0.0829062617581106	0.033183273526961	Ornithodoros-turicata	Ornithodoros-turicata_GDIE01069677.1.p1	345	pogo transposable element with KRAB domain	K22594;K11496;K13652	pogo transposable element with ZNF domain;centromere protein B;AraC family transcriptional regulator	Chain	1	345
cluster_27	speciation	speciation	OG0000079	Yes	No	0.0829062617581106	0.033183273526961	Ornithodoros-turicata	Ornithodoros-turicata_GDIE01081274.1.p1	142	pogo transposable element with KRAB domain	K22594;K11496	pogo transposable element with ZNF domain;centromere protein B	Chain	1	142
cluster_27	speciation	speciation	OG0000079	Yes	No	0.0829062617581106	0.033183273526961	Ornithodoros-turicata	Ornithodoros-turicata_GDIE01094412.1.p3	101	NA	NA	NA	Chain	1	101
cluster_27	speciation	speciation	OG0000079	Yes	No	0.0829062617581106	0.033183273526961	Ornithodoros-turicata	Ornithodoros-turicata_GDIE01097061.1.p1	273	pogo transposable element with KRAB domain	K22594;K11496;K07483	pogo transposable element with ZNF domain;centromere protein B;transposase	Chain	1	273
cluster_27	speciation	speciation	OG0000079	Yes	No	0.0829062617581106	0.033183273526961	Ornithodoros-turicata	Ornithodoros-turicata_GDIE01127073.1.p1	112	pogo transposable element with KRAB domain	K22594;K11496	pogo transposable element with ZNF domain;centromere protein B	Chain	1	112
cluster_27	speciation	speciation	OG0000079	Yes	No	0.0829062617581106	0.033183273526961	Ornithodoros-turicata	Ornithodoros-turicata_GDIE01127610.1.p1	103	pogo transposable element with KRAB domain	K04116	cyclohexanecarboxylate-CoA ligase [EC:6.2.1.-]	Chain	1	103
cluster_27	speciation	speciation	OG0000079	Yes	No	0.0829062617581106	0.033183273526961	Pycnogonum-litorale	Pycnogonum-litorale_comp32929-c0-seq1.p1	105	DNA binding	NA	NA	Chain	1	105
cluster_27	speciation	speciation	OG0000079	Yes	No	0.0829062617581106	0.033183273526961	Pycnogonum-litorale	Pycnogonum-litorale_comp59849-c0-seq1.p1	269	Brinker DNA-binding domain	K22594;K11496;K17639;K18647	pogo transposable element with ZNF domain;centromere protein B;ral guanine nucleotide dissociation stimulator-like 3;acidic leucine-rich nuclear phosphoprotein 32 family member B	Chain	1	269
cluster_27	speciation	speciation	OG0000079	Yes	No	0.0829062617581106	0.033183273526961	Pycnogonum-litorale	Pycnogonum-litorale_comp6514-c0-seq1.p1	158	NA	K11496;K07483	centromere protein B;transposase	Chain	1	158
cluster_27	speciation	speciation	OG0000079	Yes	No	0.0829062617581106	0.033183273526961	Pycnogonum-litorale	Pycnogonum-litorale_comp7098-c0-seq1.p1	367	Pogo transposable element with KRAB domain	K22594;K11496;K07483	pogo transposable element with ZNF domain;centromere protein B;transposase	Chain	1	367
cluster_27	speciation	speciation	OG0000079	Yes	No	0.0829062617581106	0.033183273526961	Rhipicephalus-microplus	Rhipicephalus-microplus_XP-037268594.1	180	Brinker DNA-binding domain	K22594	pogo transposable element with ZNF domain	Chain	1	180
cluster_27	speciation	speciation	OG0000079	Yes	No	0.0829062617581106	0.033183273526961	Rhipicephalus-microplus	Rhipicephalus-microplus_XP-037269719.1	176	DDE superfamily endonuclease	K22594;K17878	pogo transposable element with ZNF domain;EEF1A N-terminal glycine/lysine methyltransferase [EC:2.1.1.-]	Chain	1	176
cluster_27	speciation	speciation	OG0000079	Yes	No	0.0829062617581106	0.033183273526961	Rhipicephalus-microplus	Rhipicephalus-microplus_XP-037273041.1	177	pogo transposable element with KRAB domain	K22594	pogo transposable element with ZNF domain	Chain	1	177
cluster_27	speciation	speciation	OG0000079	Yes	No	0.0829062617581106	0.033183273526961	Rhipicephalus-microplus	Rhipicephalus-microplus_XP-037279478.1	180	DDE superfamily endonuclease	K22594;K16276	pogo transposable element with ZNF domain;zinc finger protein-like protein	Chain	1	180
cluster_27	speciation	speciation	OG0000079	Yes	No	0.0829062617581106	0.033183273526961	Rhipicephalus-microplus	Rhipicephalus-microplus_XP-037284667.1	237	DNA binding	NA	NA	Chain	1	237
cluster_27	speciation	speciation	OG0000079	Yes	No	0.0829062617581106	0.033183273526961	Rhipicephalus-microplus	Rhipicephalus-microplus_XP-037290324.1	309	pogo transposable element with KRAB domain	K22594	pogo transposable element with ZNF domain	Chain	1	309
cluster_27	speciation	speciation	OG0000079	Yes	No	0.0829062617581106	0.033183273526961	Rhipicephalus-sanguineus	Rhipicephalus-sanguineus_XP-049270365.1	443	DDE superfamily endonuclease	K22594;K11496;K07494;K18221	pogo transposable element with ZNF domain;centromere protein B;putative transposase;tetracycline 11a-monooxygenase, tetracycline resistance protein [EC:1.14.13.231]	Chain	1	443
cluster_27	speciation	speciation	OG0000079	Yes	No	0.0829062617581106	0.033183273526961	Rhipicephalus-sanguineus	Rhipicephalus-sanguineus_XP-049273701.1	293	pogo transposable element with KRAB domain	K11496;K22594;K05090;K18221	centromere protein B;pogo transposable element with ZNF domain;macrophage colony-stimulating factor 1 receptor [EC:2.7.10.1];tetracycline 11a-monooxygenase, tetracycline resistance protein [EC:1.14.13.231]	Chain	1	293
cluster_27	speciation	speciation	OG0000079	Yes	No	0.0829062617581106	0.033183273526961	Ricinoides-atewa	Ricinoides-atewa_comp72505-c0-seq1.p1	103	Putative DNA-binding domain in centromere protein B, mouse jerky and transposases.	NA	NA	Chain	1	103
cluster_27	speciation	speciation	OG0000079	Yes	No	0.0829062617581106	0.033183273526961	Ricinoides-atewa	Ricinoides-atewa_comp81574-c0-seq1.p1	99	DNA binding	K11496;K22594	centromere protein B;pogo transposable element with ZNF domain	Chain	1	99
cluster_27	speciation	speciation	OG0000079	Yes	No	0.0829062617581106	0.033183273526961	Ricinoides-atewa	Ricinoides-atewa_comp87591-c0-seq1.p1	129	pogo transposable element with KRAB domain	K22594;K23945	pogo transposable element with ZNF domain;type III secretion system effector	Chain	1	129
cluster_27	speciation	speciation	OG0000079	Yes	No	0.0829062617581106	0.033183273526961	Ricinoides-atewa	Ricinoides-atewa_comp89822-c0-seq1.p1	248	DNA binding	K11496;K07483	centromere protein B;transposase	Chain	1	248
cluster_27	speciation	speciation	OG0000079	Yes	No	0.0829062617581106	0.033183273526961	Ricinoides-atewa	Ricinoides-atewa_comp89822-c0-seq3.p1	299	pogo transposable element with KRAB domain	K22594;K11496	pogo transposable element with ZNF domain;centromere protein B	Chain	1	299
cluster_27	speciation	speciation	OG0000079	Yes	No	0.0829062617581106	0.033183273526961	Ricinoides-atewa	Ricinoides-atewa_comp92577-c0-seq1.p1	142	DNA binding	K22594	pogo transposable element with ZNF domain	Chain	1	142
cluster_27	speciation	speciation	OG0000079	Yes	No	0.0829062617581106	0.033183273526961	Ricinoides-atewa	Ricinoides-atewa_comp93847-c0-seq1.p1	130	Pogo transposable element with KRAB domain	K22594	pogo transposable element with ZNF domain	Chain	1	130
cluster_27	speciation	speciation	OG0000079	Yes	No	0.0829062617581106	0.033183273526961	Ricinoides-atewa	Ricinoides-atewa_comp97023-c0-seq1.p1	118	DNA binding	K22594	pogo transposable element with ZNF domain	Chain	1	118
cluster_27	speciation	speciation	OG0000079	Yes	No	0.0829062617581106	0.033183273526961	Ricinoides-atewa	Ricinoides-atewa_comp98229-c0-seq2.p1	213	transporter activity. It is involved in the biological process described with	NA	NA	Chain	1	213
cluster_27	speciation	speciation	OG0000079	Yes	No	0.0829062617581106	0.033183273526961	Ricinoides-atewa	Ricinoides-atewa_comp98960-c0-seq3.p1	419	pogo transposable element with KRAB domain	K22594;K11496;K01696	pogo transposable element with ZNF domain;centromere protein B;tryptophan synthase beta chain [EC:4.2.1.20]	Chain	1	419
