X1,X2,leiden_cluster_id,infomap_cluster_id,walktrap6_cluster_id,walktrap4_cluster_id,walktrap2_cluster_id,protein_name,best_gos,second_best_gos
OG0001415,5.39142864332841,-2.00776461210005,43,401,382,2119,1649,None,None,NA
OG0001416,-3.58561164750411,3.76496848020799,18,72,1490,2120,1650,Nuclear pore complex protein Nup98-Nup96,GO:0005643; GO:0015031; GO:0017056; GO:0031965; GO:0051028 (69),NA
OG0001417,-1.84820968522383,2.22083863172777,41,163,415,192,1651,Monocarboxylate transporter,GO:0016020; GO:0022857 (69),NA
OG0001418,-0.0715201558048877,1.22344526205309,16,49,1491,2121,1652,None,GO:0016020 (69),NA
OG0001419,-10.1210368336613,1.76913794431932,7,8,1492,2122,1653,None,None,NA
OG0001420,-1.12581951035811,2.6701403513933,28,36,153,2123,1654,Fibrillar collagen NC1 domain-containing protein,GO:0005201; GO:0046872; GO:0048856 (69),NA
OG0001421,-4.14754373444869,-2.4695884927725,39,80,135,2124,1655,Thymidylate synthase,GO:0004799; GO:0005794; GO:0006231 (63),GO:0005794 (6)
OG0001422,3.24069052324937,-4.1444793089842,6,53,145,2125,1656,SCF ubiquitin ligase, Rbx1 component, putative,GO:0005634; GO:0006511; GO:0008270; GO:0016567; GO:0016874; GO:0031466; GO:0061630; GO:0097602 (27),GO:0005634; GO:0006511; GO:0008270; GO:0016567; GO:0016874; GO:0031461; GO:0061630; GO:0097602 (26)
OG0001423,-3.33876068009688,0.606735314467028,53,221,55,2126,1657,Dc50, putative,GO:0003723 (69),NA
OG0001424,4.14026194201158,-5.6997601136183,60,296,4,2127,1658,None,None,NA
OG0001425,4.83437317000078,0.508316125013903,1,225,216,129,1659,Alpha-1,3-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase (GNT-I) (GlcNAc-T I),GO:0000139; GO:0003827; GO:0005794; GO:0006487; GO:0030145 (41),GO:0000139; GO:0003827; GO:0006486; GO:0030145 (27)
OG0001426,0.835900598627791,-0.440805946252271,5,248,299,692,1660,Cytosolic carboxypeptidase, putative,GO:0004181; GO:0006508; GO:0008270; GO:0035609; GO:0035610 (55),GO:0004181; GO:0006508; GO:0008270 (6)
OG0001427,4.39975851164506,0.483012761213854,20,27,120,2128,1661,None,None,NA
OG0001428,-1.50856215371443,-2.91202709522001,24,38,1493,2129,1662,Arginine-glutamic acid dipeptide repeats protein,GO:0005634; GO:0006355; GO:0008270; GO:0043565 (68),NA
OG0001429,-4.31347782029463,-0.509830628297254,14,62,87,13,1663,Gamma-glutamylcyclotransferase family protein,GO:0016740; GO:0061929 (69),NA
OG0001430,-2.26557809724166,-0.918320570847913,1,348,403,2130,1664,K Homology domain-containing protein,GO:0003723; GO:0008190; GO:0045727 (69),NA
OG0001431,-5.71821720017745,-2.04645230319254,3,156,227,2131,1665,Fetal alzheimer antigen, putative,GO:0000978; GO:0004402; GO:0006357; GO:0016589; GO:0035064; GO:0046872 (35),GO:0006357; GO:0016589; GO:0046872 (34)
OG0001432,3.92170601473497,-1.76219776715986,16,142,1494,2132,1666,5-oxoprolinase,GO:0016787 (67),NA
OG0001433,1.74640568481134,-1.61573598232023,5,160,1495,2133,1667,DNA helicase,None,NA
OG0001434,-1.11588651551558,0.811755503752306,1,298,220,24,1668,Transcription activator BRG1-like protein,GO:0004386; GO:0005524; GO:0006355; GO:0016787; GO:0042393; GO:0070603; GO:0140658 (68),NA
OG0001435,-2.38488942994429,-0.833781634232923,1,77,157,2134,1669,Armadillo repeat protein, putative,GO:0005634; GO:0005737; GO:0005886; GO:0005912; GO:0007043; GO:0045296; GO:0098609 (66),GO:0098609 (2)
OG0001436,-0.674058264630571,1.47111972723253,14,95,85,2135,1670,Sec7-like protein,GO:0005085; GO:0016020; GO:0032012 (67),GO:0005085; GO:0015031; GO:0016020; GO:0032012 (2)
OG0001437,-2.04714185609175,0.687055434324816,1,53,19,519,1671,Transcription initiation factor tfii-D, putative,GO:0001091; GO:0003743; GO:0004402; GO:0004674; GO:0005669; GO:0016251; GO:0017025; GO:0051123 (50),GO:0001091; GO:0004402; GO:0005669; GO:0006366; GO:0017025 (14)
OG0001438,-2.62739164246871,-1.76065317239515,37,300,57,2136,1672,AMP-dependent synthetase/ligase domain-containing protein,None,NA
OG0001439,-1.09439713372542,-2.55022874917738,17,402,1496,2137,1673,Nucleoprotein TPR,GO:0005643; GO:0006606; GO:0034399 (69),NA
OG0001440,-1.24480444802596,2.78580674085863,28,294,101,2138,1674,Zinc finger protein, putative,GO:0003677; GO:0008270 (68),GO:0008270 (1)
OG0001441,-0.162877625363604,-4.83012262429945,57,265,24,2139,1675,protein-tyrosine-phosphatase,GO:0004725; GO:0006470; GO:0016020; GO:0048666 (36),GO:0004725; GO:0006470; GO:0016740; GO:0016798; GO:0048666 (30)
OG0001442,-4.14752036942793,0.491947020628527,53,284,334,392,1676,Mitochondrial inner membrane protease subunit,GO:0004252; GO:0006465; GO:0006627; GO:0042720 (30),GO:0004175; GO:0004252; GO:0006465; GO:0006627; GO:0042720 (24)
OG0001443,-0.291951006787554,0.375126685240343,1,403,1497,2140,1677,Spaetzle domain-containing protein,GO:0005121; GO:0005576; GO:0005615; GO:0008083; GO:0021556; GO:0045087 (42),GO:0005615 (27)
OG0001444,5.34694522009538,-2.5818359300112,20,404,196,2141,1678,Phosphotyrosine-binding disabled-like protein,None,NA
OG0001445,-5.45606643571211,-0.860994254014417,3,277,227,2142,1679,mitogen-activated protein kinase kinase kinase,GO:0004709; GO:0005524; GO:0006468; GO:0046872 (60),GO:0000165; GO:0004672; GO:0005524; GO:0006468; GO:0046872 (9)
OG0001446,-6.62937576188399,0.769637192823962,22,405,442,2143,1680,Extended synaptotagmin-2, putative (Extended synaptotagmin-2, putative (Fragment)),GO:0005509; GO:0005544; GO:0006869; GO:0008429; GO:0012505; GO:0031210; GO:0031234; GO:0035091; GO:0043229; GO:0061817 (45),GO:0006869; GO:0008289; GO:0012505; GO:0016020; GO:0043229; GO:0046872 (20)
OG0001447,-9.59438545121504,2.59062155637987,7,111,1498,2144,1681,asparaginase,GO:0004067; GO:0005576; GO:0005886; GO:0006887; GO:0009066; GO:0044218; GO:0044231; GO:0090729 (66),GO:0001522; GO:0003723; GO:0004067; GO:0008033; GO:0009982 (1)
OG0001448,-0.891187971966997,5.48158987913378,25,59,67,213,1682,Ig-like and fibronectin type-III domain-containing protein C25G4.10,GO:0009653; GO:0016020; GO:0030154 (40),GO:0016020 (29)
OG0001449,-1.93567497147872,-1.55129191722624,66,370,20,2145,1683,M domain of GW182 (Rna binding domain containing protein),GO:0003723 (69),NA
OG0001450,-0.509193724530474,-0.868607793710157,19,406,33,2146,1684,peptidylamidoglycolate lyase,GO:0005507; GO:0006518; GO:0016020; GO:0016715; GO:0016829 (31),GO:0004598; GO:0006518; GO:0016020; GO:0046872 (19)
OG0001451,-5.82339698685958,-2.08530477132551,3,156,159,22,1685,WD repeat-containing protein 47-like protein,None,NA
OG0001452,2.69757496700929,3.97792395506151,9,84,1499,2147,1686,Neprilysin, putative,GO:0004222; GO:0005886; GO:0016485; GO:0046872 (69),NA
OG0001453,-3.88848144425704,1.63922819051988,6,15,412,2148,1687,Nucleolysin TIAR,GO:0003723 (69),NA
OG0001454,4.10823040590928,-5.69497266854994,60,407,1500,2149,1688,None,None,NA
OG0001455,-3.50924760712935,0.506153668501452,53,221,55,2150,1689,Anoctamin,GO:0005254; GO:0005886; GO:1902476 (58),GO:0016020 (11)
OG0001456,-1.51186282052352,2.79489191923387,28,230,101,2151,1690,Sulfhydryl oxidase,GO:0016020; GO:0016971 (32),GO:0003756; GO:0005615; GO:0006457; GO:0016971 (19)
OG0001457,3.48234396563219,-4.84443203057997,47,408,2,2152,1691,Ion transport peptide,GO:0005184; GO:0005576; GO:0016020 (28),GO:0005184; GO:0005576 (23)
OG0001459,-3.37205154313399,-1.82112664427511,37,409,57,2153,1692,non-specific serine/threonine protein kinase,GO:0004674; GO:0005524; GO:0005770; GO:0006468; GO:0006623; GO:0016236; GO:0030242; GO:0034271; GO:0034272; GO:0045324; GO:0071561 (50),GO:0004674; GO:0005524; GO:0006468; GO:0016020; GO:0016236; GO:0045324 (8)
OG0001460,-2.04302198304488,1.14115222845323,62,77,290,74,1693,Suppressor of cytokine signaling 7-like protein,None,NA
OG0001461,-6.99400836839034,0.781458701231554,22,274,442,2154,1694,Translation initiation inhibitor UK114/IBM1, putative,GO:0005739; GO:0005829; GO:0019239; GO:1901565 (68),NA
OG0001462,-1.43949443711592,-0.200465117356702,1,78,1501,2155,1695,U2 snRNP-associated SURP motif-containing protein,GO:0003723; GO:0005634; GO:0006396 (61),GO:0003723; GO:0006396 (7)
OG0001463,-0.833949631589189,-4.9475685700392,31,67,119,2156,1696,Carboxypeptidase S, putative,GO:0004181; GO:0006520; GO:0016811; GO:0043604; GO:0043605; GO:0044255 (23),GO:0004180; GO:0006807 (22)
OG0001464,-6.07933837785079,-6.48029652681105,52,247,265,2157,1697,None,None,NA
OG0001465,-3.85777885331465,0.453205670454577,53,193,334,2158,1698,Ionotropic glutamate receptor C-terminal domain-containing protein,GO:0004970; GO:0005267; GO:0005886 (67),GO:0004970; GO:0005886 (1)
OG0001466,-0.759298867123857,1.83478268537767,1,6,1502,2159,1699,THO complex subunit 2,GO:0000445; GO:0003729; GO:0006397; GO:0006406 (46),GO:0000347; GO:0006397; GO:0006406 (22)
OG0001467,-2.58672077073409,2.53128489408739,48,215,1503,2160,1700,Ubiquitin carboxyl-terminal hydrolase CYLD-like protein,GO:0005815; GO:0016787; GO:0048471 (66),NA
OG0001468,1.26798223839448,-0.615524087808057,5,161,7,2161,1701,Hemolymph juvenile hormone binding protein,GO:0008289 (42),GO:0016020 (26)
OG0001469,-5.95881015672042,-0.800171171090528,19,119,1504,2162,1702,Structural maintenance of chromosomes protein 5,GO:0000724; GO:0005524; GO:0005634; GO:0016887; GO:0030915 (68),NA
OG0001470,-1.86965305222823,-2.52975190129034,1,38,219,2163,1703,mRNA decay factor PAT1 domain-containing protein,GO:0000290; GO:0003723; GO:0005737 (60),GO:0000290 (8)
OG0001471,-1.27386075867964,-2.53228000249617,17,402,1505,2164,1704,Histone deacetylase domain-containing protein,GO:0000118; GO:0004407; GO:0016575 (68),NA
OG0001472,-0.842557734387651,1.33635481748827,30,410,273,2165,1705,Poly(Rc) binding protein, putative,GO:0003729; GO:0005634; GO:0005737; GO:0010468; GO:0016787; GO:0051252 (60),GO:0003723; GO:0010468 (7)
OG0001473,-9.63189823045088,2.53614624891527,7,111,1506,2166,1706,None,None,NA
OG0001474,-6.13429672135665,0.827397908308581,22,76,461,178,1707,Choline/ethanolamine kinase-like,GO:0016301; GO:0016310 (67),GO:0016020; GO:0022857 (1)
OG0001475,-3.475332087415,0.757453049757555,53,221,55,2167,1708,ASD2 domain-containing protein,GO:0005737; GO:0005856; GO:0051015 (68),NA
OG0001476,-2.38033086671187,-3.80864134874098,36,139,1507,2168,1709,TOG domain-containing protein,GO:0000226 (60),GO:0000226; GO:0016301; GO:0016310 (6)
OG0001477,-1.8099096478398,-0.777153645417616,19,36,1508,2169,1710,Adenomatous polyposis coli protein, putative (Adenomatous polyposis coli protein, putative (Fragment)),GO:0005737; GO:0008013; GO:0016043; GO:0016055; GO:0030178; GO:0043231; GO:0071944 (60),NA
OG0001478,-0.562084740536943,1.67988094244249,1,411,187,2170,1711,Calbindin-32, putative,GO:0005509 (67),NA
OG0001479,-0.642372435467974,0.0659061327958854,1,38,1509,2171,1712,Junctophilin-2, putative,GO:0005789; GO:0030314 (57),GO:0005789; GO:0005886; GO:0030314 (11)
OG0001480,0.811931544405684,0.643763388731554,1,257,82,2172,1713,Acetyl-coenzyme A transporter 1-like protein,GO:0008521; GO:0016020 (67),GO:0016020 (1)
OG0001481,3.94473963366197,3.51393326673754,44,412,176,2173,1714,Calmodulin-binding domain-containing protein,GO:0005516; GO:0016020; GO:0016286 (47),GO:0016020; GO:0016286 (21)
OG0001482,-2.94797021760298,-4.6212414845442,23,37,177,2174,1715,FH2 domain-containing protein,GO:0003779; GO:0030036; GO:0031267 (46),GO:0003779; GO:0016020; GO:0030036; GO:0031267; GO:0048488; GO:0098793 (22)
OG0001483,-1.98473054780318,0.926739777662829,1,240,216,441,1716,RRM domain-containing protein,GO:0003723; GO:0005261; GO:0005886 (68),NA
OG0001484,-1.77399451150252,-3.29492322053663,11,17,1510,2175,1717,None,None,NA
OG0001485,-5.23455316438033,2.11065730009325,13,20,179,2176,1718,None,None,NA
OG0001486,-7.565992659467,2.36260661039598,11,52,1511,2177,1719,SH3 domain-containing protein,GO:0003779; GO:0005886; GO:0007266; GO:0035023 (67),NA
OG0001487,-5.80599910630538,-2.12709708955042,3,156,159,2178,1720,Rho gtpase effector bni1,GO:0005829; GO:0008360; GO:0016477; GO:0030866; GO:0031267; GO:0051015 (41),GO:0003779; GO:0022604; GO:0030036; GO:0031267 (23)
OG0001488,-0.562322920697466,-4.20727816667311,24,413,655,2179,1721,ABC transporter, putative,GO:0005324; GO:0005524; GO:0005778; GO:0006635; GO:0007031; GO:0015910; GO:0016887; GO:0042626; GO:0042760; GO:0140359 (63),GO:0005524; GO:0016020; GO:0140359 (5)
OG0001489,-4.01701528443648,-4.09777608957045,62,414,1512,2180,1722,Huntingtin interacting protein, putative,GO:0000785; GO:0004402; GO:0005634; GO:0006355; GO:0016787; GO:0046975; GO:0097198 (48),GO:0005634; GO:0005694; GO:0006355; GO:0046975; GO:0097198 (11)
OG0001490,-2.74897701157881,-2.47054546024553,35,415,320,2181,1723,Trimethylguanosine synthase,GO:0001510; GO:0008168; GO:0009452 (40),GO:0001510; GO:0005524; GO:0008168; GO:0008233; GO:0008540; GO:0009452; GO:0016887; GO:0036402; GO:0043161 (28)
OG0001491,-2.23984891785933,0.234653319456652,1,18,230,2182,1724,Glutamate [NMDA] receptor subunit 1,GO:0004970; GO:0045211 (33),GO:0004970; GO:0005886; GO:0007268; GO:0014069; GO:0015276; GO:0017146; GO:0035235; GO:0038023; GO:0042221; GO:0042391; GO:0043005; GO:0045202; GO:0045211 (18)
OG0001493,-3.6544068516667,3.92115935240038,18,72,1513,2183,1725,nitric-oxide synthase (NADPH),GO:0004517; GO:0005516; GO:0006809; GO:0010181; GO:0020037; GO:0046872; GO:0050660; GO:0050661 (22),GO:0004517; GO:0005516; GO:0006809; GO:0010181; GO:0046872 (22)
OG0001494,-7.59406692399336,2.36996802244432,11,52,1514,2184,1726,CHY-type domain-containing protein,GO:0005783; GO:0006890; GO:0008270; GO:0015031 (34),GO:0000179; GO:0003723; GO:0005783; GO:0006890; GO:0015031 (25)
OG0001495,-0.91582424058272,-0.175619755647108,1,179,87,2185,1727,Pleckstrin homology domain-containing family A member 8,GO:0005794; GO:0005829; GO:0016020; GO:0016740; GO:0035627; GO:0120009; GO:1902387; GO:1902388 (34),GO:0005737; GO:0120013 (33)
OG0001496,-1.03289682282759,2.7718397036577,28,416,1515,2186,1728,Bifunctional lysine-specific demethylase and histidyl-hydroxylase,GO:0005506; GO:0005730; GO:0032453; GO:0051864; GO:0140680 (43),GO:0005506; GO:0005634; GO:0140680 (14)
OG0001497,0.945044213396772,-4.33845606889479,4,5,61,10,1729,Ecdysone receptor (20-hydroxy-ecdysone receptor) (EcRH) (Ecdysteroid receptor) (Nuclear receptor subfamily 1 group H member 1),GO:0004879; GO:0005634; GO:0008270; GO:0035076; GO:0035100; GO:0043565 (39),GO:0000122; GO:0000978; GO:0004879; GO:0005634; GO:0008270; GO:0030154; GO:0035076; GO:0035100; GO:0045944 (25)
OG0001498,0.132618838412031,-0.55224064435713,51,74,1516,2187,1730,Maelstrom domain-containing protein,GO:0003677; GO:0005634; GO:0005737; GO:0031047; GO:0060964 (44),GO:0003677; GO:0005634; GO:0005737; GO:0031047; GO:0051321; GO:0060964 (19)
OG0001499,-1.39003235711409,1.65848478231676,19,224,273,2188,1731,Tripeptidyl-peptidase 2,GO:0004177; GO:0004252; GO:0005829; GO:0006508; GO:0008240 (26),GO:0004177; GO:0004252; GO:0006508; GO:0008240 (22)
OG0001500,6.17300718413042,-2.07267785515539,49,143,315,2189,1732,DUF676 domain-containing protein,None,NA
OG0001501,5.4985780058925,0.299259032347277,10,154,1517,2190,1733,None,None,NA
OG0001502,0.738804036242231,-4.31566086854689,11,17,1518,2191,1734,Chloride channel protein,GO:0005247; GO:0016020 (67),NA
OG0001503,1.35862647877382,0.0718623057390007,5,417,1519,2192,1735,DNA polymerase,GO:0003677; GO:0003887; GO:0005634; GO:0006303; GO:0046872 (31),GO:0003677; GO:0003887; GO:0005634; GO:0005737; GO:0006284; GO:0006303; GO:0016829; GO:0046872 (27)
OG0001504,-2.03619129075362,2.97269162092455,41,85,1520,2193,1736,None,None,NA
OG0001505,-2.51616413010909,5.42830809507616,47,147,1521,2194,1737,FYVE-type domain-containing protein,GO:0000281; GO:0000724; GO:0032266; GO:0046872 (60),NA
OG0001506,3.78591244803117,-2.47695848788969,46,341,102,731,1738,Microtubule-binding protein, putative,GO:0005815; GO:0005881; GO:0031110; GO:0035371; GO:0035372; GO:0051010; GO:0051225; GO:0051233; GO:0051301 (54),GO:0005737; GO:0005874; GO:0007049; GO:0008017; GO:0016829; GO:0051301 (9)
OG0001507,-5.75967628373458,-1.95258185710661,3,156,159,2195,1739,Killer toxin-resistance protein, putative,GO:0003980; GO:0005783; GO:0005788; GO:0018279; GO:0051082; GO:0071712 (44),GO:0003980; GO:0005788; GO:0006486 (21)
OG0001508,7.13014953718828,-0.486584101579115,10,418,13,2196,1740,Prominin protein, putative,GO:0016020 (64),NA
OG0001509,1.26837097988771,-7.20860949601881,38,135,77,228,1741,Vesicle transport through interaction with t-SNAREs 1B-like protein,GO:0016020 (36),GO:0000149; GO:0005484; GO:0005789; GO:0005794; GO:0005829; GO:0006886; GO:0006891; GO:0006896; GO:0012507; GO:0016236; GO:0031201; GO:0031902; GO:0042147; GO:0048280 (24)
OG0001510,-4.4315875233586,-0.464538727662489,14,62,126,2197,1742,Protein NDRG3-like,None,NA
OG0001511,-0.215600079434648,-0.122435484788343,5,10,46,2198,1743,Phosphatidylinositol 3-kinase regulatory subunit alpha-like protein,GO:0005942; GO:0008286; GO:0016301; GO:0016310; GO:0043551; GO:0046854; GO:0046935 (67),NA
OG0001512,-0.314360445874468,0.99093779478319,1,403,216,2199,1744,Pre-B-cell leukemia transcription factor 1, 2, 3, putative,GO:0000978; GO:0000981; GO:0004801; GO:0005634; GO:0006357; GO:0009887; GO:0048568; GO:0048666 (31),GO:0000981; GO:0003677; GO:0005634 (20)
OG0001513,-3.49244529618575,0.281800116636828,53,221,1522,2200,1745,non-specific serine/threonine protein kinase,GO:0000287; GO:0004674; GO:0005524; GO:0005737; GO:0016746; GO:0018105; GO:0035556 (43),GO:0000287; GO:0004674; GO:0005524; GO:0005737; GO:0006468 (13)
OG0001514,-6.29433948411299,-9.31084052171461,8,105,604,2201,1746,Cytoplasmic dynein 1 intermediate chain, putative,GO:0004402; GO:0005868; GO:0010970; GO:0045503; GO:0045504 (44),GO:0005868; GO:0007018; GO:0015267; GO:0016020 (13)
OG0001515,-8.9221881092961,3.39589127455004,12,19,1523,2202,1747,Saposin B-type domain-containing protein,GO:0005764; GO:0006665 (67),NA
OG0001516,-6.35873348130538,-0.72446838464491,19,119,1524,2203,1748,Acyl-coenzyme A oxidase,GO:0003997; GO:0005777; GO:0006635; GO:0009058; GO:0071949 (47),GO:0005504; GO:0005777; GO:0009058; GO:0016402; GO:0033540; GO:0050660; GO:0055088; GO:0071949 (19)
OG0001517,-3.9485233487065,1.66820844564684,6,199,485,2204,1749,Nuclear pore complex protein nup155, putative (Nuclear pore complex protein nup155, putative (Fragment)),GO:0005643; GO:0017056 (35),GO:0000972; GO:0006405; GO:0006606; GO:0017056; GO:0036228; GO:0044611 (31)
OG0001518,-10.2322142781193,1.74175986204393,7,8,1525,2205,1750,leucine--tRNA ligase,GO:0002161; GO:0004823; GO:0005524; GO:0005739; GO:0006429; GO:0032543 (34),GO:0004823; GO:0005524; GO:0006429; GO:0016020 (13)
OG0001519,-0.0301173390324267,-0.178926144502088,29,359,442,2206,1751,C2H2-type domain-containing protein,GO:0005634; GO:0006357; GO:0016573; GO:0044545; GO:0046872 (43),GO:0005634; GO:0016791; GO:0046856; GO:0046872 (23)
OG0001520,-7.41912776841475,2.2103162661577,11,52,1526,2207,1752,Protein furry-like protein,GO:0000902 (39),GO:0000902; GO:0004864; GO:0007049; GO:0051301 (26)
OG0001521,-3.14317685975386,-2.88882145728819,50,306,257,265,1753,G-protein coupled receptors family 2 profile 2 domain-containing protein,GO:0004930; GO:0007166; GO:0008036; GO:0016020 (42),GO:0005886; GO:0007166; GO:0007188; GO:0008528; GO:0017046 (25)
OG0001522,4.47355216131853,-1.01557818498366,16,127,1527,2208,1754,None,None,NA
OG0001523,-6.84128887070967,0.671870316603258,22,274,442,2209,1755,Calcineurin-binding protein cabin-1-like,GO:0005634; GO:0006325 (64),NA
OG0001524,-1.81945115937544,1.51431569013841,30,250,273,233,1756,DEP domain-containing protein,GO:0016020; GO:0030514; GO:0035556; GO:0055085 (67),NA
OG0001525,4.19185274229692,-0.926934157273695,16,21,1528,2210,1757,None,None,NA
OG0001526,0.102624589068159,0.145401562788561,9,89,242,2211,1758,None,None,NA
OG0001527,-6.02160961045577,0.659354533293322,22,334,442,127,1759,SAM domain-containing protein,GO:0002115; GO:0005246; GO:0005509; GO:0005783; GO:0005886; GO:0006874; GO:0032237 (47),GO:0005246; GO:0016020; GO:0046872 (9)
OG0001528,5.82631772146867,0.121001805403307,27,321,359,2212,1760,None,None,NA
OG0001529,8.53894918547319,3.35155590925463,59,272,36,2213,1761,Protein-tyrosine phosphatase, putative,GO:0004725; GO:0005829; GO:0006470; GO:0007165; GO:0008138; GO:0016311; GO:0017018 (34),GO:0003779 (22)
OG0001530,-2.03833801163985,-2.6365521892523,29,67,17,2214,1762,Beta-lactamase-related domain-containing protein,None,NA
OG0001531,2.44693493233369,-1.18942383374922,16,210,1529,2215,1763,None,GO:0008201; GO:0009986 (67),NA
OG0001532,-2.76885539902999,1.51904567632921,41,419,271,2216,1764,Tankyrase-1-like protein,GO:0005576; GO:0005886; GO:0006887; GO:0044218; GO:0044231; GO:0090729 (66),NA
OG0001533,-0.80818468942,5.5549846545244,25,59,67,2217,1765,Centaurin gamma, putative,GO:0005096; GO:0005576; GO:0005886; GO:0006887; GO:0044218; GO:0044231; GO:0046872; GO:0090729 (44),GO:0003924; GO:0005096; GO:0005525; GO:0005576; GO:0005886; GO:0006887; GO:0044218; GO:0044231; GO:0046872; GO:0090729 (14)
OG0001534,4.1128745614116,0.38291629705675,20,420,1530,2218,1766,Focal adhesion kinase, putative,GO:0004715; GO:0005524; GO:0005856; GO:0005886; GO:0005925; GO:0006468; GO:0007172; GO:0008284; GO:0042995; GO:0050896; GO:0051128 (22),GO:0004713; GO:0005524; GO:0005856; GO:0005886; GO:0005925; GO:0006468; GO:0007172; GO:0008284; GO:0042995; GO:0048731; GO:0050896; GO:0051128 (17)
OG0001535,0.516286903483137,4.04799040708788,4,121,1531,2219,1767,Amyloid beta protein-binding member 1interacting protein, putative,GO:0007165 (67),NA
OG0001536,6.73325317488359,-0.187598620316908,10,90,1532,2220,1768,None,None,NA
OG0001537,-2.84598285569502,-4.51818553056471,23,37,1533,2221,1769,Engulfment and cell motility protein, putative,GO:0005737; GO:0005886; GO:0006909; GO:0006915; GO:0007015; GO:0017124; GO:0048870 (60),GO:0005737; GO:0006909; GO:0006915; GO:0017124 (6)
OG0001538,-0.895453280347124,3.72339733991869,41,386,51,2222,1770,Protein slit,GO:0005509; GO:0005576; GO:0007399; GO:0016043; GO:0040011; GO:0048513; GO:0071944 (64),GO:0005509; GO:0005576; GO:0007399; GO:0016020; GO:0016043; GO:0040011; GO:0048513; GO:0071944 (2)
OG0001539,-0.542996710675493,2.21081074629076,16,180,372,2223,1771,Cas1p 10 TM acyl transferase domain-containing protein,GO:0005794; GO:0005975; GO:0016020; GO:0016740 (66),NA
OG0001540,-0.238974875348345,-1.34351548995726,62,374,290,2224,1772,None,None,NA
OG0001541,-0.0269270600254687,0.467730368712023,5,342,1534,2225,1773,Small nuclear ribonucleoprotein-associated protein,GO:0000398; GO:0003723; GO:0005682; GO:0005685; GO:0005686; GO:0005687; GO:0005737; GO:0046540; GO:0071004; GO:0071013 (32),GO:0003723; GO:0004852; GO:0005681; GO:0006397; GO:0006782; GO:0031417 (22)
OG0001542,-1.3918462456639,-1.50262406911604,1,115,216,2226,1774,Lipophorin receptor, putative,GO:0004447; GO:0005509; GO:0005604; GO:0005615; GO:0007160; GO:0016020 (57),GO:0005509; GO:0005604; GO:0007160; GO:0016020 (9)
OG0001543,-0.586515969174639,2.21238764677294,15,320,87,17,1775,Grh/CP2 DB domain-containing protein,GO:0003677; GO:0003700; GO:0005634; GO:0006357 (66),NA
OG0001544,-3.01374132050826,2.27481087599047,13,3,1535,2227,1776,S1 motif domain-containing protein,GO:0003676; GO:0006364 (46),GO:0003676; GO:0005730; GO:0006364 (20)
OG0001545,0.0745910941188184,2.39499005232103,16,297,82,40,1777,Carrier protein, putative (Carrier protein, putative (Fragment)),GO:0006862; GO:0016020; GO:0055085 (30),GO:0005739; GO:0008517; GO:0015230; GO:0016020; GO:1904947 (19)
OG0001546,-1.26595169915511,-4.65619889344923,68,421,330,2228,1778,None,None,NA
OG0001547,2.74241619692491,-0.862478052041456,5,161,1536,2229,1779,None,None,NA
OG0001548,-5.65814477814986,-2.21592256497495,3,9,159,2230,1780,Progestin and adipoQ receptor family member 3-like,GO:0016020 (66),NA
OG0001549,-2.50391799821211,1.83286246214159,6,10,295,2231,1781,Peptide-methionine (R)-S-oxide reductase,GO:0006979; GO:0030091; GO:0033743; GO:0046872 (37),GO:0005737; GO:0006979; GO:0030091; GO:0033743; GO:0046872 (20)
OG0001550,-2.92624360932662,-4.5847367390608,23,37,177,305,1782,Choline transporter-like protein,GO:0005886; GO:0016020; GO:0022857; GO:0055085 (47),GO:0005886; GO:0022857 (19)
OG0001551,-1.7454417408879,0.687042559721545,1,298,220,24,1783,WASH complex subunit strumpellin,GO:0071203 (59),NA
OG0001552,-4.12149268998458,0.614534939863757,53,284,334,2232,1784,NSFL1 cofactor p47 (p97 cofactor p47),GO:0005634; GO:0005795; GO:0031929; GO:0031932; GO:0051028 (61),NA
OG0001553,-6.26252300156905,-9.22968474473707,8,105,1537,2233,1785,2-oxoisovalerate dehydrogenase subunit alpha,GO:0003863 (24),GO:0003863; GO:0005947; GO:0009083 (23)
OG0001554,-0.356916731732622,0.411927308180407,1,246,412,303,1786,HMG box domain-containing protein,GO:0003677; GO:0016514; GO:0016922; GO:0045892 (58),GO:0003677; GO:0005634 (8)
OG0001555,-2.53209621323897,-2.88487783517592,35,383,320,48,1787,microsomal epoxide hydrolase,GO:0016020; GO:0016803 (36),GO:0005789; GO:0019439; GO:0033961 (15)
OG0001556,-3.85012609376265,-2.50633718516581,39,80,135,2234,1788,None,None,NA
OG0001557,-0.309895342725054,-1.78796923603766,19,291,402,2235,1789,Cell surface glycoprotein 1,GO:0016020 (66),NA
OG0001558,-1.79030782594039,-3.71798375692122,32,150,150,159,1790,Medium-chain acyl-CoA dehydrogenase, putative,GO:0005737; GO:0005739; GO:0050660; GO:0051793; GO:0070991 (36),GO:0003995; GO:0050660 (20)
OG0001559,-3.53221589936568,3.56838425550707,18,10,46,2236,1791,Pyruvate kinase,GO:0000287; GO:0004743; GO:0005524; GO:0016301; GO:0016310; GO:0030955 (47),GO:0000287; GO:0004743; GO:0005524; GO:0005737; GO:0006096; GO:0016301; GO:0016310; GO:0030955 (18)
